DenID,BankID,QuollCode,Sex,Morph,Origin,YearOfAcquisition,DateOfAcquisition,ReleaseType,TrackedDenDate,POSIXdate,DaysPostRelease,DaysBetween,X,Y,History,Fate,Coden,CodenPrev,PouchYoung,PouchBorn,PouchAge,ReleaseX,ReleaseY
584,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,7/07/2017,2017.07.07,9,1,697201,6106216,Alive,Survived,Alone,Alone,Present,Absent,-8,697084,6106299
589,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,8/07/2017,2017.07.08,10,1,697165,6106114,Alive,Survived,Alone,Alone,Present,Absent,-7,697084,6106299
591,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,9/07/2017,2017.07.09,11,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Absent,-6,697084,6106299
596,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,10/07/2017,2017.07.10,12,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Absent,-5,697084,6106299
599,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,11/07/2017,2017.07.11,13,1,697165,6106114,Alive,Survived,Alone,Alone,Present,Absent,-4,697084,6106299
606,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,12/07/2017,2017.07.12,14,1,697165,6106114,Alive,Survived,Alone,Alone,Present,Absent,-3,697084,6106299
611,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,13/07/2017,2017.07.13,15,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Absent,-2,697084,6106299
619,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,14/07/2017,2017.07.14,16,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Absent,-1,697084,6106299
628,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,15/07/2017,2017.07.15,17,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Absent,0,697084,6106299
637,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,16/07/2017,2017.07.16,18,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Present,1,697084,6106299
645,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,17/07/2017,2017.07.17,19,1,697119,6106312,Alive,Survived,Den shared,Alone,Present,Present,2,697084,6106299
654,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,18/07/2017,2017.07.18,20,1,696949,6105857,Alive,Survived,Alone,Den shared,Present,Present,3,697084,6106299
662,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,19/07/2017,2017.07.19,21,1,697199,6106221,Alive,Survived,Alone,Alone,Present,Present,4,697084,6106299
675,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,20/07/2017,2017.07.20,22,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,5,697084,6106299
687,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,21/07/2017,2017.07.21,23,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,6,697084,6106299
730,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,22/07/2017,2017.07.22,24,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,7,697084,6106299
742,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,23/07/2017,2017.07.23,25,1,696949,6105857,Alive,Survived,Den shared,Alone,Present,Present,8,697084,6106299
755,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,24/07/2017,2017.07.24,26,1,696949,6105857,Alive,Survived,Alone,Den shared,Present,Present,9,697084,6106299
762,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,25/07/2017,2017.07.25,27,1,696922,6105848,Alive,Survived,Alone,Alone,Present,Present,10,697084,6106299
1510,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,26/07/2017,2017.07.26,28,1,696994,6106123,Alive,Survived,Alone,Alone,Present,Present,11,697084,6106299
1530,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,27/07/2017,2017.07.27,29,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,12,697084,6106299
1539,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,28/07/2017,2017.07.28,30,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,13,697084,6106299
1547,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,29/07/2017,2017.07.29,31,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,14,697084,6106299
1562,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,30/07/2017,2017.07.30,32,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,15,697084,6106299
1574,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,31/07/2017,2017.07.31,33,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,16,697084,6106299
1584,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,1/08/2017,2017.08.01,34,1,697378,6106157,Alive,Survived,Den shared,Alone,Present,Present,17,697084,6106299
1592,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,2/08/2017,2017.08.02,35,1,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,18,697084,6106299
1602,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,3/08/2017,2017.08.03,36,1,696949,6105857,Alive,Survived,Alone,Den shared,Present,Present,19,697084,6106299
1609,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,4/08/2017,2017.08.04,37,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,20,697084,6106299
1620,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,5/08/2017,2017.08.05,38,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,21,697084,6106299
1634,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,6/08/2017,2017.08.06,39,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,22,697084,6106299
1651,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,7/08/2017,2017.08.07,40,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,23,697084,6106299
1658,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,8/08/2017,2017.08.08,41,1,696958,6105982,Alive,Survived,Alone,Alone,Present,Present,24,697084,6106299
1675,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,9/08/2017,2017.08.09,42,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,25,697084,6106299
1686,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,10/08/2017,2017.08.10,43,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,26,697084,6106299
1696,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,11/08/2017,2017.08.11,44,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,27,697084,6106299
1708,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,12/08/2017,2017.08.12,45,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,28,697084,6106299
1719,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,13/08/2017,2017.08.13,46,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,29,697084,6106299
1729,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,14/08/2017,2017.08.14,47,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,30,697084,6106299
1740,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,15/08/2017,2017.08.15,48,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,31,697084,6106299
1752,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,16/08/2017,2017.08.16,49,1,696962,6105982,Alive,Survived,Alone,Alone,Present,Present,32,697084,6106299
1759,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,17/08/2017,2017.08.17,50,1,697094,6105663,Alive,Survived,Alone,Alone,Present,Present,33,697084,6106299
1775,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,18/08/2017,2017.08.18,51,1,697093,6105662,Alive,Survived,Alone,Alone,Present,Present,34,697084,6106299
1783,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,19/08/2017,2017.08.19,52,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,35,697084,6106299
1794,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,20/08/2017,2017.08.20,53,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,36,697084,6106299
1802,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,21/08/2017,2017.08.21,54,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,37,697084,6106299
1818,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,22/08/2017,2017.08.22,55,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,38,697084,6106299
1829,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,23/08/2017,2017.08.23,56,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,39,697084,6106299
1842,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,24/08/2017,2017.08.24,57,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,40,697084,6106299
1851,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,25/08/2017,2017.08.25,58,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,41,697084,6106299
1862,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,26/08/2017,2017.08.26,59,1,696949,6105857,Alive,Survived,Den shared,Alone,Present,Present,42,697084,6106299
1870,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,27/08/2017,2017.08.27,60,1,696949,6105857,Alive,Survived,Den shared,Den shared,Present,Present,43,697084,6106299
1879,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,28/08/2017,2017.08.28,61,1,696693,6105352,Alive,Survived,Alone,Den shared,Present,Present,44,697084,6106299
1896,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,29/08/2017,2017.08.29,62,1,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,45,697084,6106299
1906,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,30/08/2017,2017.08.30,63,1,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,46,697084,6106299
1913,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,31/08/2017,2017.08.31,64,1,697149,6105130,Alive,Survived,Alone,Alone,Present,Present,47,697084,6106299
1927,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,2/09/2017,2017.09.02,66,2,697149,6105130,Alive,Survived,Alone,Alone,Present,Present,49,697084,6106299
1937,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,4/09/2017,2017.09.04,68,2,696889,6105817,Alive,Survived,Alone,Alone,Present,Present,51,697084,6106299
1949,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,6/09/2017,2017.09.06,70,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,53,697084,6106299
1960,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,8/09/2017,2017.09.08,72,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,55,697084,6106299
1972,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,10/09/2017,2017.09.10,74,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,57,697084,6106299
1984,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,12/09/2017,2017.09.12,76,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,59,697084,6106299
1996,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,14/09/2017,2017.09.14,78,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,61,697084,6106299
2006,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,16/09/2017,2017.09.16,80,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,63,697084,6106299
2018,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,18/09/2017,2017.09.18,82,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,65,697084,6106299
2028,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,20/09/2017,2017.09.20,84,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,67,697084,6106299
2039,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,22/09/2017,2017.09.22,86,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,69,697084,6106299
2052,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,24/09/2017,2017.09.24,88,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,71,697084,6106299
2061,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,26/09/2017,2017.09.26,90,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,73,697084,6106299
2071,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,28/09/2017,2017.09.28,92,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,75,697084,6106299
2076,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,30/09/2017,2017.09.30,94,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,77,697084,6106299
2094,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,2/10/2017,2017.10.02,96,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,79,697084,6106299
2105,EQ19,3051,F,Black,Captive,2017,13/06/2017,Captive-Wild,4/10/2017,2017.10.04,98,2,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,81,697084,6106299
603,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,12/07/2017,2017.07.12,1,0,697018,6106241,Alive,Survived,Alone,Alone,Present,Present,28,697084,6106399
610,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,13/07/2017,2017.07.13,2,1,697080,6106226,Alive,Survived,Alone,Alone,Present,Present,29,697084,6106399
614,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,14/07/2017,2017.07.14,3,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,30,697084,6106399
629,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,15/07/2017,2017.07.15,4,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,31,697084,6106399
636,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,16/07/2017,2017.07.16,5,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,32,697084,6106399
644,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,17/07/2017,2017.07.17,6,1,697119,6106312,Alive,Survived,Den shared,Alone,Present,Present,33,697084,6106399
648,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,18/07/2017,2017.07.18,7,1,697077,6106226,Alive,Survived,Alone,Den shared,Present,Present,34,697084,6106399
656,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,19/07/2017,2017.07.19,8,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Present,35,697084,6106399
674,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,20/07/2017,2017.07.20,9,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Present,36,697084,6106399
686,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,21/07/2017,2017.07.21,10,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Present,37,697084,6106399
692,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,22/07/2017,2017.07.22,11,1,696965,6106583,Alive,Survived,Alone,Alone,Present,Present,38,697084,6106399
745,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,23/07/2017,2017.07.23,12,1,696963,6106585,Alive,Survived,Alone,Alone,Present,Present,39,697084,6106399
747,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,24/07/2017,2017.07.24,13,1,696555,6106522,Alive,Survived,Alone,Alone,Present,Present,40,697084,6106399
770,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,25/07/2017,2017.07.25,14,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Present,41,697084,6106399
1509,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,26/07/2017,2017.07.26,15,1,697119,6106312,Alive,Survived,Alone,Alone,Present,Present,42,697084,6106399
1531,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,27/07/2017,2017.07.27,16,1,696453,6106294,Alive,Survived,Alone,Alone,Present,Present,43,697084,6106399
1541,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,28/07/2017,2017.07.28,17,1,696456,6106296,Alive,Survived,Alone,Alone,Present,Present,44,697084,6106399
1549,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,29/07/2017,2017.07.29,18,1,696456,6106296,Alive,Survived,Alone,Alone,Present,Present,45,697084,6106399
1564,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,30/07/2017,2017.07.30,19,1,696541,6106404,Alive,Survived,Alone,Alone,Present,Present,46,697084,6106399
1565,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,31/07/2017,2017.07.31,20,1,696542,6106403,Alive,Survived,Alone,Alone,Present,Present,47,697084,6106399
1577,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,1/08/2017,2017.08.01,21,1,696542,6106403,Alive,Survived,Alone,Alone,Present,Present,48,697084,6106399
1587,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,2/08/2017,2017.08.02,22,1,696542,6106403,Alive,Survived,Den shared,Alone,Present,Present,49,697084,6106399
1598,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,3/08/2017,2017.08.03,23,1,696542,6106403,Alive,Survived,Alone,Den shared,Present,Present,50,697084,6106399
1616,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,4/08/2017,2017.08.04,24,1,696542,6106403,Alive,Survived,Alone,Alone,Present,Present,51,697084,6106399
1627,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,5/08/2017,2017.08.05,25,1,696542,6106403,Alive,Survived,Alone,Alone,Present,Present,52,697084,6106399
1637,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,6/08/2017,2017.08.06,26,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,53,697084,6106399
1645,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,7/08/2017,2017.08.07,27,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,54,697084,6106399
1664,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,8/08/2017,2017.08.08,28,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,55,697084,6106399
1674,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,9/08/2017,2017.08.09,29,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,56,697084,6106399
1678,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,10/08/2017,2017.08.10,30,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,57,697084,6106399
1691,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,11/08/2017,2017.08.11,31,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,58,697084,6106399
1702,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,12/08/2017,2017.08.12,32,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,59,697084,6106399
1713,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,13/08/2017,2017.08.13,33,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,60,697084,6106399
1723,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,14/08/2017,2017.08.14,34,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,61,697084,6106399
1734,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,15/08/2017,2017.08.15,35,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,62,697084,6106399
1746,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,16/08/2017,2017.08.16,36,1,696787,6106508,Alive,Survived,Alone,Alone,Present,Present,63,697084,6106399
1755,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,17/08/2017,2017.08.17,37,1,696542,6106403,Alive,Survived,Alone,Alone,Present,Present,64,697084,6106399
1766,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,18/08/2017,2017.08.18,38,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,65,697084,6106399
1782,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,19/08/2017,2017.08.19,39,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,66,697084,6106399
1793,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,20/08/2017,2017.08.20,40,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,67,697084,6106399
1803,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,21/08/2017,2017.08.21,41,1,697077,6106226,Alive,Survived,Alone,Alone,Present,Present,68,697084,6106399
1813,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,22/08/2017,2017.08.22,42,1,697378,6106157,Alive,Survived,Den shared,Alone,Present,Present,69,697084,6106399
1825,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,23/08/2017,2017.08.23,43,1,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,70,697084,6106399
1836,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,24/08/2017,2017.08.24,44,1,697378,6106157,Alive,Survived,Alone,Den shared,Present,Present,71,697084,6106399
1847,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,25/08/2017,2017.08.25,45,1,697378,6106157,Alive,Survived,Den shared,Alone,Present,Present,72,697084,6106399
1861,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,26/08/2017,2017.08.26,46,1,696949,6105857,Alive,Survived,Den shared,Den shared,Present,Present,73,697084,6106399
1869,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,27/08/2017,2017.08.27,47,1,696949,6105857,Alive,Survived,Den shared,Den shared,Present,Present,74,697084,6106399
1881,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,28/08/2017,2017.08.28,48,1,696949,6105857,Alive,Survived,Alone,Den shared,Present,Present,75,697084,6106399
1895,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,29/08/2017,2017.08.29,49,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,76,697084,6106399
1904,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,30/08/2017,2017.08.30,50,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,77,697084,6106399
1915,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,31/08/2017,2017.08.31,51,1,696949,6105857,Alive,Survived,Alone,Alone,Present,Present,78,697084,6106399
1924,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,2/09/2017,2017.09.02,53,2,697378,6106157,Alive,Survived,Den shared,Alone,Present,Present,80,697084,6106399
1935,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,4/09/2017,2017.09.04,55,2,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,82,697084,6106399
1946,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,6/09/2017,2017.09.06,57,2,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,84,697084,6106399
1959,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,8/09/2017,2017.09.08,59,2,696962,6105982,Alive,Survived,Alone,Den shared,Present,Present,86,697084,6106399
1968,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,10/09/2017,2017.09.10,61,2,697378,6106157,Alive,Survived,Den shared,Alone,Present,Present,88,697084,6106399
1980,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,12/09/2017,2017.09.12,63,2,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,90,697084,6106399
1992,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,14/09/2017,2017.09.14,65,2,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,92,697084,6106399
2002,EQ18,C682,F,Fawn,Captive,2017,13/06/2017,Captive-Wild,16/09/2017,2017.09.16,67,2,697378,6106157,Alive,Survived,Den shared,Den shared,Present,Present,94,697084,6106399
